sentence,label
"Kesihatan yang sejahtera amat penting dalam kehidupan. Kita bertanggungjawab untuk mengetahui akan kepentingan kesihatan fizikal dan mental.  Cara untuk menjaga kesejahteraaan diri bagi menjamin kesihatan fizikal, mental dan rohani adalah melalui gaya hidup. Saya perlu mengamalkan gaya hidup yang sihat seperti bersenam dan amalan pemakanan yang sihat. Saya meluangkan masa pada waktu petang untuk beriadah bersama anak-anak walaupun sekadar bermain badminton di belakang rumah. Saya juga memulakan hobi menanam sayur-sayuran di persekitaran rumah. Oleh kerana, saya telah didiagnos menghidap kencing manis semasa mengandung, saya mengawal pengambilan gula dalam minuman. Saya mengurangkan minuman manis dan melebihkan air kosong.  Saya juga melebihkan pemakanan sayur-sayuran hijau dalam hidangan. Saya juga cuba untuk mengurangkan berat badan untuk mengelakkan penyakit –penyakit lain yang boleh menyerang apabila obesiti.",1
"Kesimpulan, kemahiran kognitif memainkan peranan yang amat penting dalam kehidupan saya. Kemahiran ini dapat membantu saya menyelesaikan masalah semasa mengajar dan menyambung pengajian. Dengan menguasai kemahiran ini, saya berupaya menyelesaikan masalah.",2
"Kesimpulannya, guru perlu menguasai kemahiran mengajar dan menyampaikan ilmu pengetahuan kepada murid dengan berkesan. Penguasaan terhadap teori-teori perkembangan kognitif dapat membantu saya untuk merancang pengalaman pembelajaran bagi meningkatkan daya kognitif murid melalui aktiviti pengajaran dan pembelajaran yang menarik. Teori-teori perkembangan kognitif juga membantu saya untuk menjadikan aktiviti pengajaran dan pembelajaran di bilik darjah dengan lebih sistematik dan berkesan.",2
"Keteguhan seseorang menghadapi cabaran sangat bergantung pada sikap dan pandangannya. Sikap yang betul dan positif akan menyebabkan seseorang berupaya menyelesaikan masalahnya. Selain itu, Optimistik merupakan satu tenaga yang positif dan berasa gembira pada hatinya. Kamus Dewan edisi keempat telah mendefiniskan maksud optimistik adalah penuh harapan baik dalam menghadapi sesuatu. ",1
"Ketika Malaysia mengalami situasi Perintah Kawalan Pergerakan (PKP) ini memberi impak cabaran yang sangat terkesan terhadap diri saya. Saya membuat penyesuaian dari pelbagai sudut. Yang pertama ialah masa. Saya merupakan pekerja Pembantu Keselamatan yang mana perlu menjaga kawasan dalam keadaan baik dan selamat, di samping saya juga merupakan pelajar. Bekerja sebagai barisan hadapan ini memerlukan tenaga yang sangat kuat. Saya menyesuaikan pembelajaran saya ini dengan cara, pada sebelah malam saya tumpukan pembelajaran dan sebelah pagi saya tumpukan kepada pekerjaan. Oleh sebab itu, saya senaraikan masa dan tugas yang perlu saya lakukan dalam pada masa yang sama. Sekiranya masa bekerja dan belajar tidak diurus dengan baik, maka akan berlaku masalah kepada saya serta kerja . Oleh sebab itu, cabaran ini sangat memberi impak kepada saya sepanjang temph PKP ini dijalankan.",0
"Ketika menyelesaikan masalahpun sama halnya, mental dan juga kondisi fikiran yang sedang baik bisa membawa kami dalam menyelesaikan masalah yang tepat dan juga benar.",2
"Ketika PKP fasa 1 (18-31 Mac 2020) ini dilaksanakan, saya banyak menghabiskan masa di rumah dan melakukan kerja-kerja sekolah seperti menanda buku dan kerja-kerja pentadbiran. Apabila PKP fasa 2 (1-14 April 2020) diteruskan, ketua jabatan telah memanggil semua pentadbir bermesyuarat untuk membincangkan perlaksanaan pembelajaran atas talian yang akan diberikan kepada murid-murid sekolah. Saya dan pentadbir lain dipanggil 2 kali seminggu dan menentukan siapa yang akan bertugas di sekolah dalam tempoh masa 3- 4 jam sehari juga mengikut giliran. Giliran tugasan ini diteruskan pada PKP 3 (15-28 April 2020) dan PKP fasa 4 (28 April – 12 Mei 2020) Begitu juga dengan AKP di sekolah bertugas mengikut pengiliran. Ketika tempoh masa ini, kami telah berbincang tentang kemungkinan sekolah akan dibuka dan bagaimana kesediaan kami untuk menghadapinya. Semua perancangan telah dibuat mengikut unit masing-masing dan boleh dikemaskini mengikut situasi terkini dan arahan daripada kerjaaan.",1
Ketika seseorang sedang mengalami kemurungan contohnya atau sedang tidak baik fikirannya maka umumnya menentukan keputusan akan berujung masalah dan juga masalah bukan bertambah selesai justru yang ada bertambah masalah lainnya. Hal ini juga menyebabkan ketika seseorang sedang berada dalam emosi murung atau sedang tidak enak hati jangan sampai menentukan sesuatu atau memutuskan sesuatu.,0
"Ketika tempoh Perintah Kawalan Pergerakan (PKP) saya melihat diri saya dapat menghadapi cabaran dengan baik. Dalam keluhan dan rungutan ramai akan PKP, ada sesi positif yang terselit yang orang tidak sedar. Hanya dalam masa PKP sahaja ketua keluarga nampak dengan jelas akan peranan mereka. Ketua keluarga sahaja yang perlu keluar rumah untuk membeli keperluan makanan atau perubatan. Ketua keluarga juga perlu merancang masa dan aktiviti di rumah sepanjang PKP ini. Buat jadual bersih rumah, memasak, senaman dan sebagainya. Memandangkan semua masjid dan surau ditutup sementara, aktiviti beribadah boleh dilakukan di rumah sahaja. Semasa PKP ini, lebih banyak masa terluang dan kita boleh gunakan untuk mendekatkan diri kepada Allah SWT.Ahli keluarga yang lain perlu mematuhi arahan ketua keluarga. Kepatuhan ini menjadi latihan asas untuk rutin harian selepas wabak Covid-19 berakhir. Saya dan keluarga dapat manfaat ini ketika tempoh PKP dilaksanakan.",1
"Ketika tempoh PKP 1 dan 2 mungkin beriadah dan senaman di luar agak sukar pada masa itu, tetapi ia masih boleh dilakukan jika kita mematuhi peraturan jarak selamat dan memakai pelitup. Saya sendiri dan keluarga melakukan senaman ringan di dalam rumah untuk terus menjaga kesihatan. Ada banyak sumber video dalam talian (online) yang boleh dirujuk untuk bersenam di rumah. Ada juga video-video yang membantu anda melakukan aktiviti yang bermanfaat kepada kesihatan mental. Antara cara menguruskan tekanan dengan baik adalah bergaul dengan mereka yang menjaga kesejahteraan diri dan sentiasa berfikiran positif, seterusnya memberi motivasi kepada diri sendiri untuk menjaga lima elemen kesihatan. Kesejahteraan mampu menangani tekanan yang bukan saja menyumbang kepada masalah kesihatan, tetapi menganggu kualiti hidup, selain menjadi bebanan kepada masyarakat dan negara terutama seperti Malaysia yang sedang membangun serta berusaha muncul sebagai negara maju. Apabila seseorang tertekan, dia akan mudah jatuh sakit dan sering mengambil cuti menyebabkan produktiviti kerja menurun dan menjejaskan prestasi syarikat dan sekiranya jumlah individu yang tertekan meningkat, ia akan menjadi beban kepada masyarakat dan negara.",0
Kita semua orang mesti mengekalkan perasaan optimistik setiap masa. Optimistk akan menawarkan tenaga yang kuat dalam proses menghadapi cabaran kehidupan.,2
"Knowing my cognition helped me to perceive the challenges. Before understood cognition, I did not realize the ways to cope with challenges positively. However, understanding cognition helped me to experience perceptual process. This process helped me to take in the sensory information when accept challenges and convert it into signal that your brain can understand.",2
"Lalu saya menemui jawapan kepada masalah yang dialami. Saya perlu berani mengatakan tidak kepada pihak pengurusan. Saya perlu menyedari dan bijak menilai kemampuan sendiri. Saya tidak boleh menggunakan kayu ukur orang lain untuk mengukur tahap kemampuan saya. Walaupun saya sanggup menghadapi cabaran, sentiasa tamakkan ilmu pengetahuan dan ingin terus berkembang dari aspek fizikal, mental dan rohani tetapi saya harus lebih realistik. Sikap saya yang terlalu komited dan meletakkan ekspektasi tinggi sebenarnya telah membuatkan saya seringkali mengabaikan kesihatan diri. Saya gunakan sehabis tenaga sehingga terlupa untuk recharge tenaga yang semakin berkurangan. ",1
"Lastly, the third step was to take action. After accepted the challenges, I planned strategies and ways to cope with those challenges. The article also stated that Do something to alter the situations you can change. Therefore, I completed the challenges one by one. I felt happy and satisfied after I completed those challenges. ",2
Masa yang terhad itulah menjadi cabaran kepada saya untuk menyelesaikan tugasan sebagai seorang pelajar. Rasa tertekan dan putus asa untuk meneruskan pengajian mula timbul semasa kelas online berlangsung. Capaian internet yang tidak stabil membuatkan proses pembelajaran menjadi kurang berkesan kerana saya tidak dapat memahami sepenuhnya pelajaran yang disampaikan oleh pensyarah. Kelas online yang dilaksanakan dalam tempoh 1 hingga 2 jam itu juga membuatkan mata dan minda saya menjadi cepat letih kerana perlu menghadap skrin dalam tempoh yang lama. Situasi dan cabaran yang dihadapi inilah yang membuatkan mental dan fizikal saya kepenatan kerana tidak mendapat waktu rehat yang berkualiti. ,0
Memang tidak dinafikan setiap perkara baru akan mengakibatkan tekanan selagi belum dapat menyesuaikannya dengan kehidupan harian.  Sehari demi sehari perkara baru ini dapat diselesakan dalam diri dan saya dapat mengatasinya dengan mengikut garis panduan yang sewajarnya.  Saya perlu memahami isu pandemik ini yang tidak dapat dikesan secara mata kasar serta mengambil beberapa hari untuk mendapatkan keputusannya.  Saya juga perlu mengikuti langkah-langkah pencegahan awal bermula dari rumah iaitu dengan meningkatkan rutin kebersihan harian dengan kerap mencuci tangan dengan sabun serta menggunakan face mask dan hand sanitizer sekiranya ingin keluar rumah.,1
"Menangani cabaran-cabaran kehidupan harian, pengalaman dan pengetahuan sedia ada memang banyak membantu saya menghadapinya dan menyelesaikan masalah dengan cara yang betul dan mendatangkan manfaat. Semakin banyak cabaran diharungi maka semakin banyak pengalaman diperolehi. Oleh itu, kita perlulah memandang segala cabaran hidup kita sebagai ujian kepada kita. Justeru, kita perlulah mempunyai hati yang cekal untuk menangani segala kesulitan dan kesukaran. Dari segi psikologi perlu menyiapkan diri untuk perubahan baharu dan bersifat dan bersikap keterbuka kepada ilmu pengetahuan dan pengalaman baharu dan sedia untuk berubah. ",1
"Mengendalikan pekerjaan sepenuh masa dan pengajian pada masa yang sama memerlukan tahap perancangan yang baik. Setiap awal semester, saya akan mencatatkan semua tarikh-tarikh penting dalam kalendar telefon bimbit seperti tarikh peperiksaan, tarikh penyerahan kerja kursus dan sebagainya. Begitu juga dengan kerja, saya akan menandakan sebarang mesyuarat atau tarikh akhir kerja dalam perancang. Dengan ini, saya akan mendapat peringatan telefon bimbit dan mengisih tugasan mengikut keutamaan dan mengembangkan kemahiran pengurusan masa anda.",1
"Mengikut  Kamus   Dewan  Edisi   Ketiga   (1998), rohani adalah diertikan sebagai batin yang berkaitan dengan roh, rohaniah atau jiwa. Rohani pula   merupakan   sesuatu  yang   berlawanan   dengan   jasmani,   iaitu   perkara   yang   bukan berbentuk fizikal  dan tidak boleh   dilihat dengan  mata  kasar. Menurut Ali  Abdul  Halim Mahmud  (2000) rohani  memberi pengertian interelasi   antara   hati,   jiwa,   akal   dan   ruh   dan   perlu   diperlihatkan   melalui   amalan-amalan  agama.",1
"Mengikut Dewan Bahasa  dan Pustaka (2012), jasmani bermaksud perkaitan dengan tubuh badan  atau benda  dan  ia berlawanan dengan rohani.  Pettifor (1999) berpendapat bahawa Pendidikan   Jasmani   menyediakan   seseorang   untuk   mengamalkan   hidup   aktif   dan  sihat dengan   menyediakan   skop   pengalaman   pembelajaran   yang   cepat   dan   berturutan.   ",1
"Mental and emotional health is an essential part of our overall health and well being. Managing emotions and maintaining emotional balance is an important skill. When we manage our emotional health, it helps us face challenges and stress. Lack of emotional regulation skills can lead to poor mental health and difficulty in relationships.",1
"Minat saya ialah berkebun, semasa PKP saya menggunakan masa lapang yang ada untuk membersihan halaman rumah saya  Saya mengemburkan tanah untuk menanam pelbagai tanaman. Selain itu, saya membaja, mencantas ranting pokok buah, membungkus buah dan sebagainya. Semasa berkebun, stres saya dapat dibebaskan. Hati dan emosi saya menjadi lebih tenang.  Bagi saya, berkebun  adalah salah satu cara yang sangat berkesan untuk mengurangkan tekanan.saya.",1
"Mula-mula saya telah menetapkan satu jadual pelaksanaan kerja untuk diri saya sendiri mengikut waktu kerja dan waktu belajar. Saya mengagihkan masa saya mengikut jadual yang saya menetapkan. Sebagi contohnya, pada waktu pagi saya telah melaksanankan tugasan dan kerja sekolah seperti membuat rancangan pengajaran harian, memberikan latihan yang sesuai untuk murid-murid saya dan tugasan sekolah yang penting. Pada waktu petang saya telah mengagihkan masa untuk pelajaran saya seperti class UTM atas talian, tugasan dan penyediaan produk untuk subjek Innovasi. Pada waktu malam, saya mengagihkan masa untuk menanda kerja murid-murid yang telah disiap. Saya telah mengikuti dan mengunakan jadual waktu sendiri. Ia dapat membantu saya untuk meringankan bebanan saya dan dapat mengatasi kehidupan saya semasa PKP ini. ",1
"Mungkin kaedah kuantitatif boleh digunakan, tetapi agak subjektif sifatnya. Instrumennya agak sukar ditemui, seperti mengukur tahap ketenangan hati seseorang. Saya sentiasa menjaga perhubungan baik dengan orang sekeliling. Bermula hubungan saya dengan diri sendiri, hubungan sesama manusia dan hubungan dengan alam didiami. Saya sentiasa memastikan hubungan ini dalam keadaan baik dan seimbang, jika gagal ia akan menyumbang kepada ketidaksejahteraan. Saya perlu berfikir dengan   positif   pada   diri   sendiri.   Hal   ini   dapat   kita   aplikasikan   dengan mengamalkan bercakap positif pada diri sendiri. Misalnya, perkataan seperti saya akan, saya boleh, saya akan  cuba, saya juara, saya  disayangi, saya menarik dan sebagainya. Hal ini akan meningkatkan daya keyakinan diri",1
"Namun ada kekangan yang dihadapi oleh guru, murid dan ibu bapa. Contohnya dari aspek kelajuan capaian internet mengikut tempat tinggal murid, keperluan telefon bimbit, kekangan ibubapa yang bekerja sebagai barisan hadapan seperti jururawat, doktor, polis, bomba dan pengetahuan tentang IT. Dengan adanya kekangan ini, guru-guru menggunakan pelbagai kaedah lain seperti wasup kelas, telegram, video call sebagai cara lain menyampaikan pdp kepada murid-murid. Tujuannya hanyalah unuk menyampaikan ilmu tentang setiap matapelajaran agar murid tidak ketinggalan walaupun tidak bersekolah. ",1
"Namun begitu, bukan mudah untuk saya membuat keputusan. Telah beberapa kali saya menghantar pesanan whatsapp kepada ketua penyelia untuk menyatakan persetujuan. Tetapi dalam sekelip mata saya berubah hati untuk menolak. Saya padam pesanan itu sebelum sempat dihantar. Saya keliru dan penat kerana terlalu banyak berfikir. Keadaan itu membuatkan saya menangis secara tiba-tiba. Saya lepaskan rasa penat, serabut, marah, kecewa dan sedih sekaligus melalui tangisan. Hati saya berpesan, “Jangan buat keputusan semasa fikiran bercelaru. Jangan buat keputusan semasa mood tengah baik. Tangguh dulu” ",0
"Namun begitu, disebalik cabaran bekerja dari rumah ini, terdapat kelebihan apabila saya dapat meluangkan lebih masa bersama anak-anak dan memantau kerja sekolah anak-anak dengan lebih dekat. Bagi mengatasi hal ini, saya perlu menguruskan masa dengan baik untuk pembelajaran atas talian dan masa bersama anak-anak.",2
"Namun begitu, kami menjalankan tugas mengikut keperluan dan arahan dari ketua jabatan dan banyak menggunakan budi bicara ketua jabatan. Apabila PKPB dilaksanakan pada 13 Mei - 9 Jun 2020, kami teruskan tugasan dengan mengikut SOP dan arahan dari PPD, JPN dan KPM. Kami lebih kerap berbincang tentang kesediaan guru-guru dalam perlaksanaan pembelajaran atas talian. Saya dan pentadbir lain juga telah mengadakan Google Meet bersama semua guru-guru di tempat masing-masing dan berjaya dilaksanakan. ",1
"Namun, setelah mendapat bimbingan dan sokongan daripada rakan-rakan, pembelajaran secara atas talian menjadi suatu perkara yang mudah dan menyeronokkan. Ini kerana saya bersemangat untuk meneroka pelbagai aplikasi  dan kemudahan yang boleh digunakan untuk pembelajaran atas talian. Saya juga menjadi lebih bersedia untuk membantu rakan-rakan guru melaksanakan pembelajaran atas talian. Kami sering berkongsi idea dan cara-cara untuk memperbaiki pembelajaran atas talian kami. Saya juga melihat diri saya lebih menguasai kemahiran menggunakan computer dan aplikasi pembelajaran yang menarik.",1
Oleh itu saya perlu mencatat segala langkah yang perlu saya buat dari mula arahan pertukaran sehingga pertukaran sebenar dapat dilaksanakan.  Catatan ini diperlukan bagi mengingatkan saya akan perkara-perkara yang perlu untuk diambil tindakan dan perhatian.  Saya tahu kelemahan saya adalah dalam mengingati sesuatu perkara yang tiada sangkut paut dengan diri saya seperti urusan pertukaran pegawai ini.  Oleh itu dengan mencatat segala butiran yang perlu memberikan saya satu peringatan akan perkara yang perlu saya laksanakan.,1
"Oleh itu, pihak sekolah mengambil keputusan untuk membentuk kelas atas talian dengan persetujuan semua guru. Walaupun murid-murid tinggal di kawasan kampung dan tidak mahir mengaplikasikan Google Classroom, mereka tetap bekerjasama dengan pihak sekolah dan berusaha untuk belajar cara aplikasinya. Semasa mengadakan kelas atas talian dengan Google Meet, hampir semua murid hadir kelas manakala mereka akan memaklumkan saya jika mereka tidak dapat menghadiri kelas. Emosi saya juga mengalami dari kemurungan bertukar menjadi kegembiraan dengan keadaan tersebut.",2
"Oleh itu, saya telah mengaplikasikan kehidupan yang sihat pada setiap hari. Saya memaksa sendiri perlu bersenam setiap hari. Jikalau sangat sibuk saya pun mesti membuat aktiviti regangan berapa minit. Pada petang, saya akan membuat aktiviti regangan di halaman rumah. Jikalau saya sangat sibuk, saya juga akan membuat regangan sebelum tidur.",1
"Oleh kerana semasa awal PKP semua kedai menjual makanan tidak beroperasi, saya telah memasak juadah untuk hidangan ahli keluarga di mana ini adalah di luar rutin saya selama ini.  Berbagai resipi yang telah berjaya saya masak.  Saya telah mengubah rutin hidangan dari selalu membeli di kedai menjual makanan kepada memasak sendiri sehingga ke hari ini, ALHAMDULILLAH.  Sekali sekala sahaja saya akan memesan makanan daripada pembekal makanan yang telah biasa saya kunjungi yang saya yakin akan tahap penjagaan kebersihan mereka.  Ini dapat menjimatkan perbelanjaan harian kami.",1
"Optimistik merupakan peramal positif kepada kebahagiaan (Rand, 2009). Optimistik merujuk kepada set mental remaja yang menjangkakan hasil positif tentang masa hadapannya (Peterson & Vaidya, 2003; Carver & Scheier, 2004). Menurut Seligman (2002), remaja optimistik cenderung mempunyai kemampuan untuk berhadapan dengan tekanan-tekanan negatif dengan cara yang lebih baik, berbeza dengan remaja pesimistik yang cenderung menilai sesuatu keadaan secara negatif. Dalam tahun kebelakangan ini, optimistik menarik perhatian ramai pengkaji dalam meramal kebahagiaan (Bailey et al., 2007). ",1
"Orang yang mempunyai emosi yang sihat berupaya mengekalkan keseimbangan psikologi dan dapat meluahkan perasaan diri sendiri. Sebagai seorang guru, saya perlu sentiasa menghayati nilai-nilai murni, norma dan etika perkhidmatan. Saya mempunyai pemikiran yang positif ketika menjalankan tugasan dan menyambung pengajian saya. Salah satu cara yang dapat membantu saya membina pemikiran yang positif ialah membaca buku. Membaca membolehkan saya membina pemikiran positif dan menambah pelbagai ilmu pengetahuan yang amat berharga kepada saya. Melalui pembacaan, saya dapat menyampaikan pengajaran dengan berkesan dan berkeykinan. Selepas menyambung pengajian, saya dapat lebih memahami punca masalah murid dan berupaya menyelesaikan masalah murid. Dengan adanya ilmu pengetahuan, saya sentiasa bersedia menghadapi cabaran professional dari semasa ke samasa.",2
"Otak dan minda merupakan anugerah Tuhan yang paling besar dan menakjubkan kepada manusia. Tiada sesiapa pun boleh menafikan peranan otak dan minda apatah lagi sekiranya minda dapat diperteguhkan dengan ingatan yang kuat dan segala maklumat yang tersimpan dapat dimanfaatkan ketika diperlukan. Ini menunjukkan betapa pentingnya kemahiran mengekalkan daya ingatan dipelajari supaya dapat diamalkan di peringkat mana sekalipun. Dengan mengetahui dan memahami keadaan ini saya dapat menghadapi cabaran  dalam membantu saya mengatasi keadaan seperti anak-anak yang inginkan perhatian dari masa ke semasa, mengawal bunyi bising semasa menghadiri mesyuarat dalam talian, memastikan kerahsiaan maklumat tugasan dan menjaga kebersendirian (privacy). Anak-anak yang bersekolah pula perlu menjalani pembelajaran di rumah (HBL) yang menggunakan komputer dan memerlukan pemantauan ibu bapa. Saya perlu mengawal emosi dan tingkah laku dalam menghadapi cabaran ",1
"Pada 12 Mac 2020, Pertubuhan Kesihatan Sedunia (WHO) telah mengkategorikan situasi penularan COVID-19 sebagai pandemik. Semua negara digesa agar mengesan dan menjejaki setiap kes jangkitan COVID-19 bagi membendung penularan wabak itu. Negara kita Malaysia tidak  terkecuali dari pandemik ini",1
"Pada pandangan saya terhadapa penyesuaian dalam memastikan kesejahteraan fizikal, psikologikal dan spiritual. Sepanjang tempoh PKP ini, pergerakan saya terbatas untuk keluar dari rumah tetapi saya juga boleh melakukan pelbagai aktiviti yang berfaedah seperti teruskan untuk berhubung dengan rakan serta keluarga yang lain melalui talian atau media sosial. Ini penting untuk mengelakkan rasa sunyi serta merupakan satu medium untuk berkongsi kebimbangan dengan orang lain.  Selain itu,  gunakan masa lapang yang ada untuk melakukan perkara yang selama ini ingin saya lakukan tetapi tidak dapat dilakukan sebelum ini disebabkan oleh kekangan masa seperti memasak, membuat kuih, berkebun atau membaca. Tetapi saya mampu lakukan perkara ini dirumah dengan lebih baik. Bahkan saya juga boleh gunakan masa terluang ini untuk aktiviti peningkatan kerjaya seperti mengikuti kursus / belajar dalam talian. Menjalankan aktiviti keagamaan serta kerohanian di rumah. Ia dapat dilakukan secara individu seperti mengaji atau bersama-sama; contohnya solat berjemaah. Aspek spiritual atau peneguhan rohani telah dikenalpasti sebagai salah satu cara yang berkesan untuk mengurangkan tekanan.",1
"Pada pandangan saya, pengetahuan mengenai psikologi kognitif yang saya perolehi sangat membantu dalam menangani cabaran PKP ini.  Ianya dapat digunakan semasa bekerja di mana saya perlu mengingati beberapa perkara yang bersangkut paut antara satu sama lain seperti perjawatan yang melibatkan pertukaran keluar dan masuk pegawai.  Oleh itu saya perlu menyusun atur (organize) perkara-perkara yang perlu dilaksanakan dari satu perkara ke satu perkara yang lain mengikut turutan kepentingannya.  Langkah-langkah ini perlu diselesaikan supaya tiada berlaku pembaziran tenaga pekerja yang disebabkan oleh terkandas di sesebuah tempat sebelum pertukaran berlaku.  Seterusnya dapat melicinkan lagi perancangan yang telah disusun.",2
"Pada peringkat awal PKP, saya tidak boleh keluar untuk membuat gimnastik. Walaupun saya telah berasa tidak selesa kerana rutin seharian tidak sama dengan kehidupan dahulu, tetapi saya masih tidak mencari jalan untuk menyelesaikan situasi atau masalah sendiri. Saya hanya berasa tidak selesa dan harap boleh pergi ke gimnasium untuk membuat gimnastik.",0
"Pada setiap hari, saya kekal bangun awal pagi untuk menyediakan bahan pengajaran dan melaksanakan kelas atas talian dengan murid-murid. Selepas menamatkan kelas, saya hendaklah mengedarkan lembaran kerja dengan Google Form dan menghantar mesej Whatsapp kepada para ibu bapa untuk mengingatkan mereka bahawa membimbing kerja-kerja anak mereka. Seterusnya, saya melakukan kerja rumah seperti pembersihan dan mengemas rumah.  ",1
"Pada waktu kesukaran ini, sokongan daripada ahli keluarga dan rakan  amat diperlukan.Saya sentiasa  berhubung dengan rakan serta keluarga yang lain melalui pelbagai platform seperti melalui talian atau media sosial. Ini  merupakan satu medium untuk berkongsi kebimbangan dan ketakutan  dengan ahli keluarga dan rakan. Dengan perkongsian masalah  saya ini dapat meredakan beban emosi yang  saya tanggung. Hati saya menjadi lebih tenang dan lebih bersemangat mendepani cabaran-cabaran",2
"Pada waktu petang, saya akan melanjutkan pelajaran melalui belajar dengan sendiri. Saya telah mengambil program sarjana di UPM dan telah sampai semester kedua. Saya akan menggunakan masa petang untuk membuat tugasan Sarjana atau belajar. Pada hujung minggu, saya pun ada kelas dalam talian dengan pensyarah saya. ",1
"Pada waktu petang, saya mencari maklumat-maklumat yang berkaitan untuk menyiapkan tugasan individu yang diberikan oleh para pensyarah serta kadangkala membuat perjumpaan atas talian dengan ahli-ahli kumpulan. Kami selalu mengemukakan pandangan masing-masing dan membuat perbincangan untuk menghasilkan kerja kumpulan dengan lebih baik.  ",1
"Pandemik COID-19 ini juga memberi kesan kepada penerimaan individu terhadap sesuatu peristiwa termasuk krisis COVID-19 yang melanda negara ketika ini mungkin berbeza disebabkan beberapa faktor. Antaranya termasuklah tahap kesukaran yang dialami, pengalaman lampau, hubungan serta sokongan orang sekeliling, keadaan kesihatan fizikal, masalah peribadi terdahulu yang masih belum selesai atau sedang berlaku serentak, masalah kesihatan mental sedia ada atau sejarah masalah kesihatan mental dalam keluarga, latar belakang budaya dan sosial serta faktor umur. Dengan pengetahuan dalam psikologi kognitif ini dapat membantu saya menghadapi cabaran ini dan berjaya mengharunginya. Yang utama, saya melihat perkara ini dari sudut positif demi kebaikan bersama untuk membantu usaha membendung penularan wabak COVID-19. Saya melihat, isu Covid-19 dalam negara secara amnya mendisiplinkan rakyat Malaysia, di samping mewujudkan persekitaran muafakat bersama keluarga. Masa untuk satu keluarga berkumpul bersama. Jika sebelum ini ibu dan bapa sibuk dengan kerjaya masing-masing, anak-anak pula sibuk dengan persekolahan mereka. Akibatnya masa untuk berjumpa mungkin seminggu sekali. Dengan adanya PKP, masa bersama menjadi satu bulan.",0
"Pembelajaran di dalam talian dimanfaatkan dengan menggunakan beberapa kaedah pembelajaran yang effektif. Antara kaedahnya ialah pembelajaran mikro iaitu salah satu kaedah pembelajaran yang memecahkan kandungan pembelajaran yang besar kepada unit-unit yang lebih kecil. Kaedah ini, kami guna pakai menggunakan bantuan media sosial seperti Whatsapp dan aplikasi Telegram , Google Classroom menerusi perkakasan mudah alih. Di sekolah saya, sebagai salah seorang pentadbir, kami telah berbincang untuk guru-guru menggunakan kaedah ini. Group wasup kelas google classroom (gc) dan juga telegram telah digunakan sebagi media social dalam penyampaian pdp kepada murid-murid. Guru-guru menggunakan kreativiti masing-masing cara menyampaikan pdp yang berkesan dan menarik kepada murid-murid.",1
"Pengalaman gaya hidup sihat dapat melahirkan sikap positif untuk menangani masalah dan cabaran. Gaya hidup yang sihat dapat membantu saya mengurangkan tekanan dan stress dalam kehidupan. Contohnya, saya akan mendapatkan rehat yang mencukupi dan bersenam. Saya akan tidur sekurang-kurangnya 6 jam sehari supaya saya bersemangat untuk meneruskan kehidupan pada hari keesokan. ",2
Pengetahuan mengenai keadaan diri juga membantu saya untuk terus focus dalam melakukan kerja dari rumah dan tugasan yang diberikan pensyarah. Ini boleh membantu saya mengelakkan daripada terlibat dengan keadaan yang boleh membawa kepada tekanan. Saya juga perlu menjadi lebih peka dengan perubahan fizikal serta emosi saya dan keluarga. Keadaan emosi yang baik menjadikan saya kekal produktif dalam kerja dan belajar.,2
"Pengetahuan saya tentang psikologi kognitif membantu saya menghadapi cabaran yang saya hadapi sekarang iaitu hidup dalam norma baru kerana pandemik COVID-19 dan Perintah K awalan Pergerakan yang diarahkan oleh kerajaan . Jika dilihat, psikologi kognitif merupakan perspektif secara teori yang memfokuskan pada dunia persepsi pemikiran ingatan manusia. Psikologi kognitif merupa salah satu perspektif teori, ia menentukan bahawa tujuan psikologi saintifik adalah untuk memerhatikan tingkah laku-tindak balas individu yang boleh menjelaskan tindakan yang kita lihat. Dalam psikologi kognitif, pemerhatian digunakan untuk menghasilkan kesimpulan tentang faktor-faktor pemikiran, bahasa, maksud dan imejan. Bidang psikologi kognitif cuba membina penjelasan yang formal dan bersistematik tentang keaslian dan fungsi proses mental kita. Dengan adanya pengetahuan ini saya dapat menghadapi dengan baik dan dapat meneruskan kehidupan seperti biasa. Contohnya ialah dengan sifat pemerhatian saya dari berita yang dikeluarkan oleh pihak kerajaan tentang PKP dan SOP yang disediakan, saya dapat mempraktikkan dan membiasakan diri dengan norma baru seperti  sentiasa memakai penutup hidung dan mulut, agar dapat menghindarkan diri kita dari terdedah dengan COVID-19. Jika kita seorang yang mempuyai pengetahuan psikologi kognitif dapat membantu cara kita berfikir secara positif dan memikirkan kebaikan yang kita perolehi tetapi jika tidak kita rasa ianya membebankan dan menyusahkan kerana menyukarkan untuk kita bernafas.",2
