sentence,label
"High levels of teacher burnout prevent the teacher from developing and maintaining a positive attitude  towards  the  students  and  their  specific  needs.  This  can  lead  to  children  being  less involved  in  the  learning  process  and  less  motivated  to  study.  Many  difficulties like dyscalculia, dyslexia, emotional issues, autism symptoms, etc might be overseen, leading to a delay in therapy and cognitive training. Recent research has suggested that teacher stress can be contagious making the students and other teachers more anxious. A burned out teacher has lost interest in teaching and education. These levels of exhaustion have made the teacher more flexible or rigid to certain conducts making them less coherent in their discipline. Children also tend  to  copy their teachers  mood so if a teacher is depressed or angry the child might exhibit these behaviors at home.",0
"However, we are starting to see some difficulties when conducting e-learning sessions. The kids are beginning to lose focus and become more difficult to control. This is expected as they are still young and the virtual medium limits physical contact between teachers and their students. The children tend to get bored quickly due to the limited interaction. Being at home also made them more dependent on their parents. They demonstrate better self-esteem and more consistent reactions in a face-to-face class.",0
"I also have prepared a planner book for myself and I would make notes the important events on the book, especially record all the examination schedules, class times, work times, study time, due dates, appointments and other obligations. In this way, I would try allocating my time to do assignments according to the due dates to prevent procrastination. Procrastination may lead me to piling up of work at last minute.",1
"I also keep myself healthy by doing some exercise like walking around and jogging around my neighbourhood. I liked to walk 2km with my wife.  Sometimes we went for jogging too. During rainy day, I did warm up activities with my family. I also check many different types of workout in you tube. I knew that exercise can lowers stress hormones and prompts the release of feel good endorphins. At the same time, my family and I try to eat healthy well-balanced meals by cooking at home. I will make sure that I have a proper diet too to ensure I maintain my weight. I enjoy eating my lunch and dinner with my kids, wife and parents. I also will request my wife to try new recipes. I ensured that I have enough sleep too. I discovered the one biggest tool last year to manage my own stress is by doing meditation. I practiced as short as 5-10 minutes to as long as an hour. It really helps me to overcome my fear and anxiety ",1
"I am always try my best to find the balance between my job and study with live. Even having a heavy work schedule and studying will inevitably make me to stress out every now and then, but I will try to devote at least 30 minutes of a day to do something that I like to maintain my well-being. I will do some simple exercises twice a week. Sweating make me feel refresh so that I can think more clearly. When I feel down, I will listen to my favourite music and write whatever I feel in a journal. I will feel much better after doing these. It is quite an effective way for me to release tension. ",1
I am glad that I am still alive!,2
"I am satisfied with myself when dealing with the challenges I met as I never choose to give up when I am down or stress. But I think I still have a lot of room for improvement. Life is a non-stop learning process. I will never stop trying, never stop believing, never stop learning and never give up to fulfill my life. ",2
"I believe that by learning Cognitive Psychology, I can overcome few things in my life especially during MCO periods. I noticed that different people have different thinking and perception. Everyone has their own ability and strength to face the challenges. I understand that life has not been the same since the Covid-19 pandemic and MCO, and it will probably not be the same again after, but I believe that I can go through it together. ",2
"I believed that my knowledge in cognitive psychology can help me to cope the challenges that I faced now.  I knew that cognitive psychology is very useful and popular because it can be applied to many fields in psychology, which includes memory, attention, perception, child development, problem solving, eyewitness testimony and gender role development. It also explores internal mental processes such as language, problem solving and memory. After reading the notes and online materials provided by Dr Narina and my friends, I understood about mental capacities such as attention, memory, problem-solving and other useful mental process which are very useful for me during the MCO periods.",2
"I didn't have my breakfast, because woke up late and I rushed to buy few vegetables which requested by my mother. So with empty stomach, I was waited more than 2 hours in a long queue only to buy vegetable. When I back home, it was already near to lunch hour. So I had my lunch earlier to avoid gastric. It was unforgettable day for me. During weekends I woke up at 4 a.m and went earlier to Kluang market to avoid long queue too. I learnt to adjust myself with the new environment.",0
"I faced and overcame a lot of new challenges during MCO. After recalled back, I felt that I have grown up throughout MCO. I found 3 great ways to deal with these challenges.",2
"I felt that I need be stronger to face the challenges. It is because I worried that I cannot cope with those issues if I always under stress. Therefore I must believe myself and my family. First, I must try to overcome my anger during MCO. It is because I always like to argue with my partner. The argument sometimes only due to small matter and it drag my time from focus on my work.  I understood that my mood changed drastically during MCO and I easily got angry with everyone. Therefore I learnt to think before talk anything with my family members. During the heat of the moment, I tried to take a few moments to collect my thoughts before saying anything and allowed my family members involved in the situation to do the same. I also always remind myself that anger won't fix anything and might only make it worse.  I also  avoid to criticize my partner which might only increase my tension  For example, I told my partner about my situation and asked her help too. ",1
"I found that I don't overreact with my challenge. It is because it will cause me to make a bad decision. Therefore, when I face a new challenge, I will try to calm down and relax my mind. Try to solve it with a peaceful way. ",1
"I learnt about propose the idea that creative problem solving involves a process. There are four stages of the process. It is an important information for me to understand the steps so I can guide my students to realize there is problem in the first place, which leads to ideas, which are evaluated and eventually turned into a product. (Mumford et al, 2002)",1
"I love to watch movies or youtube videos (what is in trending around the world).  I will spend two to three hours a day to watch any movies I desire but I will choose comedy or science fiction genre because the intention is to release stress after a long day of doing critical thinking. Furthermore, I love to make jokes to my grandmother and sometimes she entertains with that silly jokes. It is like remedy to myself to see people in your surrounding happy with your presence. Apart from physical and psychological activities to maintain my well-being, as a Muslim we need to pray five times a day and read Quran at least one page a day.  That is the best meditation to keep ourselves insane after having such a long tiring day as we become close to God and wish Him to ease our plans everyday. Conclusion, there is always many ways to make ourselves stay positive, well behave and happy. Our well-being is our own responsibility to take care of and not to torture. ",2
"I manage to cope with my challenges and I started to maintain my well-being. For example, I start doing some work out and simple exercises at home. Exercise is important for my blood circulation. I feel that my body is healthy. Exercise makes me happy too. Besides, I plant some flowers in my garden. I feel that planting is one of my hobbies during MCO. It is because the green plants and flowers boost my mood, productivity, concentration and creativity. It reduces my stress. When I have enough oxygen, I feel extra energy. After that, I can do work more productive. ",2
"I myself learn a lot how to use daydreaming, solitude and meditation to enhance my own creativity. I reflect myself I have an idea when I take a shower or have a walk. After studying Cognitive Psychology, I realize that those actions are really useful and helpful to me when I lack of idea in planning my lesson plan and face any problem in my daily life. I try to let my mind wander so that I can think a better solution. I hope after this continue applying those theories in my daily life. ",2
"I occasionally make a little snack for the children, and i feel very satisfied when i see that the children love it. During the day i will try my best to accompany my four children. They are still very young, eldest is 7 years old and youngest is 3 years old. When i feel bored or unhappy, i will tell my husband or whats app my friends. Spending time with them gives me a sense of being valued and appreciated. Having healthy relationships with your friends, family, colleagues, and neighbors can increase my sense of emotional wellbeing and give me a feeling of connectedness.  ",2
"I understand that a healthy diet is important to help me stay endurance and focus on my work and study. So I am really appreciate for the meals my mum prepared for me everyday. With my parents support, I am surely can cope with my life while juggling work and my study with no doubt.",2
"I understood about student`s situation when they were learning through Google Classroom. They didnt gave more attention because the situation was new for them. Even I think their parents also didnt have knowledge to manage and handle their kids during Google Classroom periods. They really take time to focus and answer my questions. I admitted about the hard times during Google Classroom. Therefore I learnt many ways to grab my student`s attention. During first week of MCO, I gave them a quiz to answer. I prepared a power point slides which I set up with sound effect and funny cartoon animation. If my students failed to answer the question, they will hear a voice to ask them to try again. If they scored the quiz well they will hear clapped sound. The sound effect will make them focus on the work given by me. Even few of the parents called and asked the same type of quiz to be given again. They told me that their kids enjoyed the lesson and wanted to answer the quiz again.",1
"I was so happy when I found out I was able to spend my day meaningfully to all components in my life without neglecting any. Some tips to obey in order to deal with struggling time were assigning time equally, focusing on current task, practicing meditation and do not grumbling. Although I was busy, but I didn’t feel any uncomfortable in dealing with these. Life will getting better after coping with difficults throughout the life. 
",2
"I will plan ahead. Cramming and writing my essay the night before is the last thing  want to do. University work requires full engagement and concentration! So, prioritizing and planning is my best protection against deadlines creeping up on me. Use that nice journal you bought, or write your tasks down and make a to-do list! Making the effort to keep track of my assignments will not only remind you to complete them on time, but also give you a sense of accomplishment. ",2
"In a nutshell, knowledge about cognitive psychology indeed works for me.",2
"In a way after knowing my own cognition and ability, it does really help me to cope and handle situation. I am kind of person where sometimes I can be multitasking (only if the work given is easy to handle) and sometimes I can’t. In order for me to complete one task in one specific time, I need to put my full attention and focus into it just to make sure I do my best and the quality of work is satisfied. It is really important to know and make a list of our priorities; family, works and own self. Why is it important to make a to-do-list? As a human, we tend to forget something easily as we do not keep it in our long term memory.  As the things done, then it is. Personally, I will make a to-do-list and give specific time or date when I need to complete it.  It does work to me as I complete all tasks on time without delayed. Besides, it keeps me on track and motivate me to keep going complete them. ",2
"In addition, as a school teacher who is working SJK (T) Kahang, I need to work from home during MCO. As requested by many parents, my school teachers and I provided materials through Google classroom. We prepared the lesson and worksheets earlier before uploading it. But due to unstable internet connection some of my students who are staying in rural area couldn’t do the homework through Google classroom. Therefore, I prepared some materials and send it through Whatsapp group. Sadly only few completed their homework and others gave many excuses. I was tension due to my student`s behaviour during MCO. I understood most of parents didn’t have internet connection in their phone. I tried to send some worksheets to my school guard house. Then I called the parents to collect the materials from the guard house. Consequently, during MCO I felt miserable and exhausted.",0
"In addition, I always pray to God. I believe He can arrange the best for me. I trust about “Law of attraction”. When I think something positive, it comes positively. Therefore, I always think positive to attract positive energy. ",2
"In addition, I believe to cope my life with work and study, I need to work together with my wife. She is also a teacher, who need to look after our young kids at home. I had a conversation with my partner to overcome the challenges. I think I can manage my work and my studies. We sat and shared about our problem together. We also noticed that we spend most of our time on school work to prepare materials based on lesson plan. After few conversation and discussion, my partner understood about sudden change in life due to Covid-19. We agreed that the situation is not permanent. I tried to help her to look after our kids until she finished her cooking. Then she will help me once our kids take nap. As result we managed to work from home more effectively. ",1
"In addition, I found that I try to understand others cognition. I don't blame my husband for not helping me especially in household chores. I try to understand his cognition and emotion. I always ask myself a question. Why does he react like that?As a result, it fixes the relationship between my husband and I. ",2
"In addition, learning about Default Mode Network (DMN) and mind wandering help me to cope with my challenges too. For example, I take a break and take a shower when I have some arguments with my husband. It helps me to let my mind wander and it brings positive outcomes to me. ",1
"In education, as a teacher, I must be fully aware of a child's cognitive development at different ages. A 6 year-old does not quite have the ability to apply certain math functions to the real-world yet but a 9-year old might. Due to Covid-19, I really took long hours to buy groceries because need to line up and followed standard operation procedure. After few weeks, I decided to buy many things through online. I found the buy things through online is the safest way to keep away from infected by Covid-19. Therefore until now, I prefer to buy things via online. ",1
"In my perspective, everyone needs to understand each others struggles as each of us has our own different kind of struggles to handle every day. Personally, all my lecturers are very understanding same goes to my family members. My lecturers are trying their best to fit in into this new normal where everything need to be online unfortunately sometimes we are facing problem especially with internet connection. There is always a room to discuss and improve our learning activities and processes right after our online classes. So in our side as students we are not feeling left behind or been ignored to pace up with this new normal. I am grateful my mother and grandparents understand my situation and time. I will stay at my uncles room till I finish my work thus throughout that period they allowed me to settle my works and do house chores later on. ",2
"In order to cope with my life, and while juggling work with my study, a systematic and practical plan has to be developed well to pave to a successful pavement.",1
"In studies, I also face different challenges and tests. All along, my English is not good , especially in pronunciation. When one of the assignments needs to be recorded using English, I feel stressed and worried that my performance may affect the team members. Moreover, when doing group assignment during MCO period, it is inconvenient to us because the team members and I cannot discuss and share face to face. This makes us feel restricted and hard to express ourselves. ",0
"In sum, reading and exercising are the ways to maintain and balancing my well-being and I am still exploring another ways too.",1
"In the aspect of physical, I maintain exercise daily during MCO. Due to rules of MCO, I cannot jog at parks and playing basketball which is my favourite sport. Therefore, I search some tabata video online to do the exercise at home. I also take care of my food intake during MCO. I tried to prevent intake of oily food and snacks. Vitamin C is a good supplement to increase our antibody to prevent sickness. Exercise and balanced food intake helped me to maintain physically strong during MCO.",1
"In the aspect of spiritual, I always learn new skills and explore to new things during MCO. I watched a lot of online video to learn new knowledge. For examples, short film with moral values gave me motivation and encouragement to start my daily tasks. I also learned new skills like playing guitar. I felt motivated and have positive spirit when playing guitar. Therefore, my spirit remained healthy throughout MCO. ",2
"In the midst of dealing with Google classroom, I also have to deal with my master course as I have to attend online class and have discussion with team mates to settle our assignments by using some online conferencing tools such as Zoom, Webex, Big Blue Button, Google Meet and etc. These tools are also new to me as I never use them before. Therefore, to me, the biggest challenge throughout MCO was learning and adapting new things and new norms and also learning not to be overwhelmed by stress. ",1
"Ini semua cara bagaimana pengetahuan dalam psikologi kognitif dapat membantu saya dalam melaksanakan tugas mendidik anak bangsa. Cara pemikiran dan tindak balas saya dapat diaplikasikan dalam tindak tanduk saya dalam mengatasi cabaran yang saya alami sekarang. Pengetahuan dalam psikologi kognitif sangat membantu saya di alam pekerjaan saya sebagai seorang guru. Selain itu, saya dapat berkomunikasi dengan lebih baik, saya juga mendapat sokongan sosial daripada keluarga dan komuniti setempat. Dalam berhadapan dengan cabaran pandemic COVID-19 ini, adalah amat penting bagi keluarga untuk memberi sokongan antara satu sama lain.",2
"Lastly, every challenge has way to cope with. I tried my best to improve my lifestyle during MCO, so that I can conduct works and study smoothly.",1
"Lastly, I would find my own comfort zone with regard to the ideal place and time to study or working. Before this, I have tried to study at living room but to no avail because the attention would not be lasting longer. After many times of discovering, I realize that studying or doing work at my own bedroom with door closed is the best choice. As a result, I won’t be easily disturbed by the noise and the chit-chat outside. Meanwhile, I used to reading after waking up and before going to bed because it is the freshest moment for me to absorb optimum knowledges. When I am going to do something attentively, I would remove all the distractions such as turning off Wi-Fi on my phone.",1
"Lastly, in my opinion, understanding the cognition is depends on the experiences from daily challenges. Therefore, everyone have different level of cognition. Our cognition are mostly influenced by genetics and experiences. While genetics cannot be changes, we should explore ourselves to more challenges to grow our experiences.",1
"Lastly, knowledge learned in cognitive psychology helps me to cope the challenges in my teaching. These knowledge helps me to explain the reasons to my students behavior and difficulties. Therefore, I can use suitable approach to help them in their study.",2
"Lastly, MCO is a turning point in life because I made a lot of changes in my routine of life during MCO. However, I learned a lot from these challenges. After all, I feel that to stay healthy and safe is the most challenging during MCO.  ",2
"Life is not a bed of roses. It is full of ups and downs. It is like an endless ocean and we are sailing in a boat amid its vastness. Sometimes, we need a lighthouse to orientate our direction and warning us of dangerous areas. Hence, in real life, we should have a number of ways or orientation to maintain and balancing our well-being - physically, psychologically and spiritually.",1
Looking for deeper meanings in your life and analysing occurring patterns will help you see that you have control over your destiny. Being aware of this can help you achieve a happy and healthy life.,1
"managing your time and daily tasks can be hard, it is crucial to devote time to connecting with yourself. Whether in the morning when you wake up, during your lunch break, or before you go to sleep, take five to 10 minutes to meditate each day. Fitting mediation and relaxation into your lifestyle will free your mind and foster a stronger relationship with your spiritual wellness.",1
"MCO is the toughest moment to me in learning aspect. I encounter either internal or external difficulties. However, I experienced unique and unforgettable learning processes throughout the period of MCO. A lot of challenges around me to achieve the understandings in learning processes.",2
"More than that, goal-setting theory is another strategy to overcome the challenges. Setting a goal is a great way to encourage achievement and stay motivated. Effective goal-setting with 5 principals, those are clarity, challenge, commitment, feedback and task complexity. For example, I set a clear goal for myself, that is getting A in cognitive psychology. Then, I plan a schedule for myself and I try to stick to my schedule to studying and working. I keep following up with my group members to make sure our assignment is on the right track and we would give responses about the progress. Setting a clear goal, planning the strategies well and implement the strategies step-by-step would lead the way to success.",1
"Moreover, I was appointed as an ICT teacher by the school from this year. I was the person who in charge of the school Google classroom system. But I am yet to attend any related courses about the Google classroom. When we were told to create online learning platform via Google classroom, I was asked by my colleagues about how to operate the platform. I have no idea but have to learn by watching some guidance videos through Youtube. Luckily, there are a lot of guidance videos in Youtube which I was able to learn by myself about how to set up students and teachers password for their Google classrooms ID and how to create a new classroom by inviting the participants. All the operations are learned step by step. It is not exaggerate to say that the few days before online teaching class begin, my phone has never stopped ringing. Numerous phone calls and messages from colleagues made me feel stressed as I am also in the learning stage to use the new learning platform but have to help them to solve their problems.",1
"Moreover, I won't leave things to the last minute. I would try settling all the things I could as soon as possible. This is because I am an absent-minded person so I would do the things right now once I get the instruction. I also believe that the performance would be lower neither on work nor on study when I burning the midnight oil for studying or working. Instead of staying up all night, I prefer to sleep earlier and wake up earlier to finish my works. This is because my brain cannot function well and think deeper and further if I am feeling drowsy.",1
"Moreover, self-efficacy is my belief that can always lift my spirit up to overcome all of the challenges.  Self-efficacy refers to an individual's belief in his or her capacity to execute behaviors necessary to produce specific performance attainments. For instance, I always believe that I can overcome all of my problems no matter in life, in studying or in working, and upholding that everything would become better and better even though the situation now is very bad.",2
"Movement Control Order (MCO) started during school holidays which is 18 March 2020. My mother and I were planned to stay at our hometown in Batu Pahat during school holidays. Therefore, we went to hometown on 16 March. As the cases arise from day to day, government decided to announce MCO on 18 of March. The moment Prime Minister announced all citizens were not allowed to go out and need to stay where you have stay during that time till the next announcement, to be honest I was shocked and panic. My mind was questioned with so many thoughts. What will happen to my study? I haven't settled my works yet. How am I going to settle all that if I am here? The challenges I have to face throughout MCO are internet connectivity and time. My hometown is located at Parit Raja, Batu Pahat. There are only several areas that have strong internet connectivity and depends on what telco you use. Usually I will start doing my works and university assignments after morning prayer as that was the strongest internet connectivity I can get and will stop around 11am. Another reason why I do my works after morning prayer is because my brain is still fresh and can work efficiently. Besides, I need to find a spot to place my laptop where it has the strongest internet connectivity which is my uncle's room. Sometimes I need to attend online classes which required me to stay in front of laptop for a quite long time. ",0
"My biggest challenges that I faced during MCO was dealing with my new circuit of life , that was a phase which called Work-From-Home. This story had to begin from 18th March 2020. ",1
"My everyday routines during MCO is I clean up the house such as vacuuming, mopping and brushing the toilets.  This is how I maintain my well-being by seeing my environment clean and clear. To be honest, I can stress out if the house is full with dusts, toilet is dirty and kitchen is messed up. Who loves to stay in that kind of environment, right? To keep myself insane and well behave thus I need to take the responsibility to make sure everything pleasant to my eyes.  Besides, cleaning the house is like physical exercise to make myself sweating and healthy because sometimes I am just too lazy to jog around hometown (but actually it is fun as the weather is cold and breezy). Thus I take around 30 minutes to one hour thrice a week just to sweeping, vacuuming and mopping the house. ",1
"My family and I are doing fine at home and we have not yet faced any burnout problem. I have arranged daily teaching schedules for my teachers. I also teach English, and with the schedule, it is easier for me to manage house chores before starting my e-learning session with the kids. So far, this arrangement has been going well. We also appreciate parents commitment to our e-learning session. They have been very supportive in preparing the kids and the learning materials according to the schedule prepared by our teachers.",2
"My group is consisted of 4 members with 3 different ethnics, which are 2 Chinese, one Malay and one Indian. Some more, we are from different places and teaching at different schools. Since the MCO starts, we have been forced to halt face-to-face classes and this causes us lack of time to be together to discuss and brainstorming in doing our assignment. Thus, we have to complete assignment from home by using online chat to discuss. However, everyones schedule and responsibility in live is quite distinct. We have to play many roles in daily life and we are overwhelmed with many duties every day. For example, as teachers we have to conduct Google Classroom, assign the homework via Telegram or WhatsApp, carry out ladap, preparing materials for students and so on. Meanwhile, one from my group member who is a wife and also a mother bears heavy responsibility, such as she has to do house chores, cooking, looking after her children and guides her children. Therefore, from the aspect of time, we are hard to find a same time for us to discuss our assignment.",0
"My March's holiday should be only one week, but this Corona-19 outbreak had made my holiday extended two week  more. I had worrying my students academic so far and I also worrying about my teaching life. Am I able to help students to catch up all the lesson afterwards?Will they feel stressful after school reopening?Are their parents able to help their children in learning?What about home-school learning?, Are they going to abandon teacher's attribution afterwards? More and more question dimmed down my life.",0
"Nothing is unchangeable, what come during crisis time teach a person how to cope with life's problem in future. For me, I know there are never ending solutions to cope a single question. Beside online learning, I also continue my study by lots of books and resource from internet because knowledge is not only come from teacher and we could not blame teacher or somebody else. Learning is depend on ourselves. ",1
Observe and decide. Observe the situation without letting your emotions take over. You are now able to analyse the situation by just looking at the facts. (This is a lot easier than it sounds when you have a regular meditation practice.) Decide what the best approach is for this situation and create a plan of action.,1
"On 16 March 2020, our Prime Minister Muhyiddin Yassin made an official speech and officially promulgated the movement control order (MCO). Malaysia began the implementation the movement control order (MCO) start on 18 March 2020 due to COVID-19. In the beginning of MCO, I felt anxious from time to time after I saw many news about the rising case of COVID-19 in our country. The fake news also made my family and I very confused about it. Besides that, anxiety also made me cannot pay attention in my study and work throughout the MCO. ",0
"On 18 March 2020, federal government of Malaysia implemented a cordon sanitaire which is Movement Control Order, also known as MCO, as a preventive measure to the Coronavirus disease 2019 (COVID-19) pandemic in the country. The order was commonly referred to in local and international media as a lockdown or partial lockdown. The rapid outbreak of the COVID-19 in Malaysia was unexpected. Due to there are no vaccines nor specific antiviral treatments for COVID-19, the implementation of MCO is imperative. There are some restrictions under the order which is including the closure of all kindergartens, government and private schools and also all public and private higher education institutions (IPTs) and skills training institutes nationwide.",1
"On this normal day, an abnormal things happened.  There was an outbreak news in Malaysia which involved whole citizens , that was Malaysia Control Movement (MCO) which will last long for two weeks. What come into my mind was just Hooray I got a longer holiday� and I immediately put down all my work and laid on my bed thinking that I should get some relaxation time after the busy bees life.",2
"Once you start viewing things in your life in a positive manner, you will find yourself thinking differently and refocusing your mind to a happy, healthy place. When you eliminate negativity and re-frame how you think of certain things and situations, youll notice yourself being more relaxed.",1
"Online classes was a big challenge, I had to pay more vision and hearing attention than normal level because I had to take note from the speech of professor. Missed any single sentence of professor was harder because I did not have any classmate sit beside me as usual. All I could do was just marking down the missing part and discuss with classmate after all. ",0
"opportunity to learn this technology. In the process, I often encourage myself to try and try again. In the end, not only did I learn to use Google Classroom, I also have the ability to help my students in solving some technical problems. I also no longer feel stressed. In fact, I feel that learning new knowledge is actually quite good. I also no longer find send messages to parents is a challenge because it is my responsibility. As long as I am willing to change my mind by having the knowledge of cognitive psychology, the result will become different, just like Donderss Pioneering Experiment indicated that mental responses cannot be measured directly but must be inferred from observing behavior. Our mind can change our learning attitude and behaviors",1
"Perception is experiences resulting from stimulation of the senses. To know about perception, I realize that how perception can involve a process similar to reasoning or problem solving. For example, I realize I need some individual space where I can relax my mind. My perception was my experience in university. I was an undergraduate student and it was my final year. I rushed with my thesis on that time. I felt stressful and depressed. I tried a way to relax myself where I had my personal time and did whatever I like to do. The result was good because I really can relax and mind. After relaxing my mind, I had more ideas about my thesis. This experience was my perception. Hence, I learned from my experience where I have to find my own time and space. This perception helps me to solve one of my challenge. ",2
"Practice gratitude. I label problems as such because dealing with them takes you out of your comfort zone. Dealing with them in the correct manner means you are growing as a person. So, learn to be grateful for the challenges in your life, because they make you stronger.",2
"Reading also can temporarily distract all of the trivial affairs and reduce stress. Reading a well-written novel can transport me to other realms, while an engaging article would distract me and keep me in the present moment, letting tensions drain away and allowing me to relax. For instance, I always concern the current affair, especially the outbreak of Covid-19 pandemic recently by browsing The Star and The Straits Times news. This can make me always keep track of current events.",1
"Second, establish routine. I have establish a routine for children as they struggle in a structured environment. I try creating a daily schedule that suitable for me. For example, as long as everyones awake at a certain hour, eat meals at a certain time and have some activities throughout the day. I focused on key priorities and dropped a few things that had caused me anxiety. I ensured i had a balanced schedule for work, family , my studies and myself.",1
"Secondly, I realize that this is my new kind of lifestyle. I must work together with my husband. Therefore, I had a deep conversation with my husband. I communicated and told my problem and stress level to him. I hope he can understand me better and help me in household chores. After the conversation, it works. He really helps me whenever I need to do my assignments. Therefore, be considerate and acknowledge the sudden change of life is important. We have to be mindful and care of partners stress and problems. As a result, it heals our relationship. ",2
"Sometimes my students send Whatsapp and I replied it in order for them to complete their homework. That's why I need to spend most of my time by messaging and uploading materials. But my wife didn't understand about it.  She also said I didn't help her to take care our kids. I think she didn't understand my role as a front liner. We argued a lot during MCO when I was unable to buy fresh vegetables as what she wanted. Both of us need to complete our assignments and must do revision to face the examination. So it was really a hectic life for me as a head of family, as a master student of UTM and as a father of two young children who are 6 and 4 years old. ",0
"Sometimes, when I learn to look at things from different perspectives during MCO by understanding my cognition, I thank MCO for giving me more time to spend with my family. I can also do things that I do not normally do. This change taught me to give thanks to everything I have.",2
"Studying for a masters degree is my own choice even the idea of furthering my education while working a full time job can be dispiriting. It is always hard to balance a job while studying. So, I must have a good plan and strong self-discipline to get through it. ",2
"such as plant a garden, take dance lessons or learn to play an instrument, so that I can maintain a good mood. When I am stressed, I will learn to use suitable methods such as  do exercise, take a nature walk, play with my pet or try journal writing to deal with it. Research shows that laughter can boost our immune system, ease pain, relax your body and reduce stress, so I laugh often. Besides that, I will try to control my emotions without losing my temper so that I do not hurt my body.",1
"Taking time for yourself to travel to a comforting place or somewhere new can do wonders for your mind. When you are at a place where your mind can keep out distractions and help you reflect and rest, you will have a better connection with yourself. This allows you to weed out stressors and set your mind on the right path for overall wellness. Some activities to take part in when on a trip can be exercising, speaking with a counsellor or advisor, meditation, or taking a temporary vow of silence.",1
"The 2020 Movement Control Order, commonly referred to as the MCO or PKP, is a cordon sanitaire implemented as a preventive measure by the federal government of Malaysia in response to the COVID-19 pandemic in the country on 18 March 2020.  The number of new Covid-19 cases in the country has increased since February. There are new rules that are implemented during MCO. It caused we reacts or responds differently to stressful situation. How a person responds or face to the crisis is influenced by individual background, the differences compared to others and community we live in",1
"The factors of making online teaching difficult were the lack of technology supply, the students age and competent, and the parents. In order to help parents and students, I surveyed again the pedagogy of teaching and I found out an application, Kahoot Quiz Game. The exercise was transformed in pattern of game with a lot of animation and colour which attracting students very much. ",1
"The first day to start virtual learning with students was hard, and it became smooth and succeed after couple of days by changing the method of pedagogy. The problem was the method in transmitting information, so I just focused on looking alternative method to transmit knowledge to students. At the end, I found the method, Kahoot Quiz Game. But, creating the quiz game wasn't easy. I had to prepare a lot of graphic information because preschooler addicted to image more than words. How much were preschooler understand the knowledge was a preceded important point before doing any quiz game. I perceive myself able to deal with this challenge was the moment when I abled to record teaching video, create quiz game, handle student's question and homework in shorter time. I felt so relieved when I already can handle a new teaching skill.   ",1
"The first step I chose to aware the challenges instead of run away from them. The article mentioned Look at each problem individually, decide which problems you can't change, and identify the ones you can change.Therefore, I prepared to-do-list to list down every challenges clearly. The challenges were arranged from the most difficult to the easier depends on my capability. After I understood the challenges clearly, I would not feel afraid of them.",1
The life during MCO was rather chaotic. ,0
"The most important part that I perceive myself dealing with those challenges is I have to accept the moment reality. The reality that it is during MCO and everyone has to stay at home and work from home. I know it's stressful on certain things but when I slowly accept the reality, I realize that everything went smooth. It is not that hard time for me during MCO. ",1
"The multitask simultaneous  attention was useful on the spot and it helped me to take note, listening, finding information via online and so on during this virtual class. ",0
"The recent relaxing of MCO will be welcomed by many. We know that staying home helps save life, but it can be difficult to spend so long in one place. However the changes to the MCO are unlikely to solve our problems. We must concerned about our health and stay psychologically healthy during the Covid-19 pandemic. During the Covid-19 pandemic, it`s completely normal to feel emotions such as fear, frustration, anger, loneliness, sadness, boredom or even joy and happiness. However I feel that our emotions can become a problem if we let them push us around. ",0
"The second challenge is time. I have to divide my time wisely with works, study and house chores. My intention when I was in hometown is to help my grandparents clean up the house. My uncle built up a big house for them as a gift to make them feel comfortable and happy. At the age of 70 and 85 years old, both of them do not have much energy to clean up the house. Thus, I take the responsibility to help them. My thought is I go back to hometown once a week or once a month instead of I complain the house is dirty and full with dusts why don't I take the chance to gain pahala helping them clean up? Therefore, I need to schedule my time wisely so that I can settle all my duties. ",1
"The second step was to accept the challenges. After my mentality well prepared, I encountered those challenges positively. The article stated that Gain perspective by comparing the challenges and focus on those that are changeable.� From the statement, I found that change in my personal attitude to accept the challenges. In my opinion, I cannot run away from challenges, but I can change my attitude to accept them. Therefore, I remained positive to the challenges and accepted challenges as tasks of my daily life.",1
"The teacher has feelings of low personal fulfillment. This is characterized by a feeling of failure at the workplace and in their personal life. Their work relationships are inefficient, most of the time having the impression of not being able to control any situation let alone the students. This tends  to  develop  into  helplessness,  defeat  and anxiety  symptoms.  It  implies  emotional exhaustion.  It's  usually  followed  by  sadness  and  feelings  of  defeat.  It's  common  for  these emotions to have physiological outlets, presented by insomnia, headaches and upset stomach. Teacher  burnout  leads  to  symptoms  of  Depersonalization.  Feeling  useless  and  incapable  of getting through the  day, the teacher tends  to draw away from routine.   Becomes distant with coworkers and students and can't do much about it or doesn't realize this is happening. This can lead to missing many days from college and even depression.",0
"The very first thing to maintain my welfare is reading every day. As the saying goes, knowledge is power. Reading can fill my head with new bits of information, widen my horizon, and enlarge my understanding. I also believe that everything might be taken including my job, my possession and my money but just knowledge can never be taken. Thus, I used to reading after waking up and before taking breakfast because that is the freshest moment for me to gain the knowledge as many as I could. I would feel happy and satisfied when I discovering something new. Let's say about the lighted trail of sparkle. I assumed that the lighted trail is created by light left by the sparkle, however, it is because of a creation of our mind, persistence of vision. This shows that how the knowledge can successfully nourish my spirit.",2
